no,author,comment,Sentiment_Score,Sentiment_Category,apiVersion,script,id,name,likelyGender,genderScale,score,probabilityCalibrated
426,s roni0 ,"Mbok yo nng POPER pisan di kek i e parking,angger rono pas hari² besar kok parkire ngalah²no kota besar",0,Neutral,namsor_api_2.0.30,LATIN,9ba5ffc8-440b-48ca-b5e6-2670b36745fc,s roni0 ,male,-0.059240267,0.432672326,0.529620133
427,itss silviyuse,@escoklatcokot.hoscokroaminoto  la nggeh to mbak bener.. Padahal jukir resmi iku ya setiap bulan e setor ini ya naik setorannya.. Kok enak men ada yang bilang ngentit ?? pendapatan naik daerah karena ada parkir pas acara kemarin dan yang kasih tarif mahal orang yang baru baru bukan tukang parkir resmi..,1,Positive,namsor_api_2.0.30,LATIN,0b0954cd-cdb0-4e96-b48c-c25d82166c20,itss silviyuse,female,0.246496642,1.963219879,0.623248321
428,itss silviyuse,@dana_pradan  pie ale ngentit mas la wong jukir iku ya setiap bulan ya bayar setoran ndek dishub lo ??,4,Positive,namsor_api_2.0.30,LATIN,fe434281-46d9-4bf4-86c3-1545b0f2a826,itss silviyuse,female,0.246496642,1.963219879,0.623248321
429,itss silviyuse,@faisagussetia  setoran e sesuai yang di katakan dishub ta wong jelas kok e,-9,Negative,namsor_api_2.0.30,LATIN,d21c9532-009d-4622-ada8-b2a88c014cb2,itss silviyuse,female,0.246496642,1.963219879,0.623248321
430,faisagussetia,"Emmm no komen mbk, tapi nopo kok nolak?",-2,Negative,namsor_api_2.0.30,LATIN,228b2127-ab7d-466e-b926-0b728a982c85,faisagussetia,female,0.066436785,0.754648554,0.533218392
431,dana pradan,"@itss.silviyuse bener setiap bayar bulan, tapi sg dibayar karo pemasukan e bedo wkwkw wong pengunjung parkir kebanyakan ga diwei karcis, karcis e maleh dadi akal akal ane jukir sg senengane main pungli",-10,Negative,namsor_api_2.0.30,LATIN,26126dbd-2ac3-483c-8cd1-b3c6b2b036bf,dana pradan,female,0.395787869,4.775089941,0.697893934
432,itss silviyuse,@dana_pradan  seng dibayar teng dishub niku nggeh sampun di target kaleh kantor e lo mas ??  ng kurang setoran e mawon nggeh di golek i kok e wonge mas,-2,Negative,namsor_api_2.0.30,LATIN,4ec8605d-f166-426b-b08a-475184b0c4b9,itss silviyuse,female,0.246496642,1.963219879,0.623248321
433,dana pradan,@itss.silviyuse okaayy,0,Neutral,namsor_api_2.0.30,LATIN,3151b66c-3dcc-4e9d-ab42-60175a65cf25,dana pradan,female,0.395787869,4.775089941,0.697893934
434,marin marko,"Nyuwun sewu pak @sugirisancoko26 kalian @dishubpng parkir pinggir jalan kados jalan HOS niku tarif / bayare pinten geh sakniki tirose enten sing roda 2 2000, roda 4 5000 nopo leres soale nembe dek wingi pas badene parkir mboten enten sing mapakne moso bade wasul langsung diparani gek bayar 5000 biasane disusuk i 2000 kok mboten.. nggeh leres menawi eparking dipun terap aken damel antisipasi pungli jukir meniko..??",3,Positive,namsor_api_2.0.30,LATIN,33914b17-10bf-41e6-bd1d-849e5cdac57c,marin marko,female,0.32503735,2.737220563,0.662518675
435,rifadno,@michellia308 ng alunalun 3k,-3,Negative,namsor_api_2.0.30,LATIN,a3ba9e0a-63ae-42a1-b14e-e4eeb22deaff,rifadno,male,-0.295707707,2.465765178,0.647853853
436,michellia 0 ,@rifadno kalo ada acara 5k?? saya selaku kaum pelajar sedikit keberatan sebenarnya :'),-8,Negative,namsor_api_2.0.30,LATIN,6a34b46a-81f2-4090-ac56-434f318f54df,michellia 0 ,female,0.758692982,7.771578058,0.879346491
437, omahelektronik,@fyrs_rr ????,0,Neutral,namsor_api_2.0.30,LATIN,4f5ef1ea-246a-4352-9833-2bf495d4b8b2, omahelektronik,male,-0.055491568,0.274233048,0.527745784
438,rifadno,@michellia308 laiyoo mayan ya 5 ewu kenek gawe tuku jus opo pentol goreng wkwkw,-9,Negative,namsor_api_2.0.30,LATIN,1a6b47a3-fb6a-4aac-bd17-82a0cdd06879,rifadno,male,-0.295707707,2.465765178,0.647853853
439,pradikaangga ,Nek ruwet pecat ae jukir e??,0,Neutral,namsor_api_2.0.30,LATIN,ac7995b5-6c8e-4d26-9b8c-25eac34cb14d,pradikaangga ,male,-0.122018256,1.316994316,0.561009128
440,muslihitz,"Padine ra iso ngutel ae kok kakean alasan ribet, paling pegel ki motor ra di kapak""ne nk parkir, yo sek panggha di jaluki duwek parkir nk ngaleh",1,Positive,namsor_api_2.0.30,LATIN,9adcc1e8-1c08-427b-b68c-e8f04acf8d5c,muslihitz,male,-0.0579189,0.376311764,0.52895945
441,hantoro krista,??ribet karena penghasilan jukir berkurang drastis.... Ayoo gas.. Demi kemajuan.. e-perkir aja,-11,Negative,namsor_api_2.0.30,LATIN,47cce79b-c7a6-4d0a-b6b2-bcabf9215dd7,hantoro krista,male,-0.584883316,6.575122603,0.792441658
442,edykusumaa,Jukire pun sepuh ??,3,Positive,namsor_api_2.0.30,LATIN,df1c8c97-5a9c-4d4a-a313-cb33b6225f02,edykusumaa,male,-0.073544985,1.114492335,0.536772492
443,erwincaprut,@fyrs_rr  wkwkwkwk,-3,Negative,namsor_api_2.0.30,LATIN,774b5057-37f1-4d06-ac7f-64591e99934c,erwincaprut,male,-0.345427964,2.986157457,0.672713982
444,ursa maritimus,@bimaekanusantara_ @ramaakukuh,-3,Negative,namsor_api_2.0.30,LATIN,e7064e09-345b-4cb4-a18b-193be71a6e48,ursa maritimus,female,0.380014229,4.191047995,0.690007114
445,bimaekanusantara ,"@happy_ursus no comment, urusane wong pusat",-8,Negative,namsor_api_2.0.30,LATIN,7fee9eeb-22c3-429a-8c86-2f815e72ea67,bimaekanusantara ,male,-0.051504769,0.109366134,0.525752385
446,super tedjo,"jukir kan emg cm dikenai wajib setor, klo lewat e parking gak gitu konsepnya ????",1,Positive,namsor_api_2.0.30,LATIN,77099cba-9060-4f40-bb39-2a09e2b8963c,super tedjo,male,-0.593215263,6.618798792,0.796607632
447,nunu sgt,"Iya pak @dishubpng e-parking aja,.. karna lbih tertib dan ga marai emosi. Soale marai aku emosi pak jukir² sg diwei 1000 tpi ra gelem nampani. Mekso² kon 2rb, sdangkan disaat itu ra enek duit receh. E-parking emng butuh waktu sosialisasi, baik penggunaan dan caranya, seiring brjalannya waktu nanti juga terbiasa",-3,Negative,namsor_api_2.0.30,LATIN,730ba1b2-cbf0-4b29-a573-61e31d123a4f,nunu sgt,female,0.354309279,3.133148305,0.677154639
448,ramaakukuh,@happy_ursus barang opo wi,0,Neutral,namsor_api_2.0.30,LATIN,92f6f2ac-7fc6-4c8a-a123-027c4cc4bed3,ramaakukuh,male,-0.250705889,2.007933712,0.625352945
449,miyano sherry  ,Penghasilan berkurang...(pernah parkir motor di salah satu ruas jalan hos Cokroaminoto..saya kasih 5ribuan..kok dijujuli 2000.. aq yo nge gas to..sejak kapan parkir montor malih 3000?!!?. Trus mbi jukir e dijujuli 3000.. alasane salah ndudut duit..??????),2,Positive,namsor_api_2.0.30,LATIN,8fbd2fce-690a-42eb-90bb-1f822c25e324,miyano sherry  ,female,0.068684759,0.862611001,0.534342379
450,alfanzain id,"Berarti faktanya, jukir kuwi curang. Wes narik e 2000. Sing disetorne mung sitik",1,Positive,namsor_api_2.0.30,LATIN,8ef7adac-5b09-416d-9a40-45f52d92d9a7,alfanzain id,male,-0.068688943,0.862816271,0.534344472
451,masrur asyrofi,Setuju e-parkir,1,Positive,namsor_api_2.0.30,LATIN,b7104849-8998-476c-a726-b151dcd6b1f6,masrur asyrofi,male,-0.844352999,8.68606403,0.9221765
452,alfanzain id,Njaluk pemimpin e ora korupsi. RAKYATE DEWE HOBINE YO KORUPSI ??????????,-5,Negative,namsor_api_2.0.30,LATIN,ca7addce-4d88-4843-ac0d-888b6890c97d,alfanzain id,male,-0.068688943,0.862816271,0.534344472
453,mohamadaxel,"nahhh klo kaya gini enak, jdi harga buat parkir ngga seenaknya sndiri wkwk",2,Positive,namsor_api_2.0.30,LATIN,db9e57a2-71bf-486e-96d1-825f0356a3ac,mohamadaxel,male,-0.380492438,4.247964425,0.690246219
454,f  ndra,"Helih lagek iki mau isuk enek acara TK ning alon2..... Motor ditarik 3000,tak lokne mung mesam mesem jukir e..... Nemen lak golek bathiii",-9,Negative,namsor_api_2.0.30,LATIN,5840620c-e059-43b9-ad7c-d97a2b831a8a,f  ndra,male,-0.053085451,0.174431331,0.526542726
455,chukyt,Jumlah Peningkatannya itu yg biasa nya masuk ke jukir tuh ??,-2,Negative,namsor_api_2.0.30,LATIN,ad941c45-4e19-49f1-9e9c-168ae0d2c0cd,chukyt,male,-0.224996504,1.755429855,0.612498252
456,snailmucica,"Pernah arep tuku klambi ning ninetynine tp ora enek sg digoleki, metu sek bayar parkir,..",0,Neutral,namsor_api_2.0.30,LATIN,787e93d2-0264-4b03-8511-0985eee21160,snailmucica,female,0.170702197,1.504748752,0.585351099
457,ratnayas,Pakai e-card aja yang lgsung tempel gtu,-12,Negative,namsor_api_2.0.30,LATIN,da0585db-b56a-4256-9e00-7dbd3dbb20b4,ratnayas,male,-0.299503775,2.497540427,0.649751887
458,vickyalin  0,Data lengkapnya ada min ?,8,Positive,namsor_api_2.0.30,LATIN,47797aaa-9881-40be-8d38-87639abc875e,vickyalin  0,female,0.054512519,0.233487594,0.527256259
459,muh     ,Lebih baik di makan rakyat dari pada di makan wakil rakyat.??,2,Positive,namsor_api_2.0.30,LATIN,9c1ca88a-37be-4970-831f-79effc11a255,muh     ,male,-0.521492334,6.19260097,0.760746167
460,dana pradan,"Sudah keliatan kan punglinya, sblm e-parking PAD 71jt, setelah e-parking naik 134 juta.. Ternyata bukan oknum pejabat ae sing seneng duit panas, kebanyakan jukir juga senengan e pungli... Makane diterapkan e-parking menolak,, ketar ketir pemasukan menurun mergo wes gaiso pungli neh sing jukir nakal....",0,Neutral,namsor_api_2.0.30,LATIN,09a8f279-383f-4a1e-a900-45ca6ede7ee1,dana pradan,female,0.395787869,4.775089941,0.697893934
461,ismaisma0 ,Jaman pasar malem wingi..parkir ditekok i byar pinten pak..sak ikhlas e mboso diwei rongewu lek ngomng jane telungewu lo mbk ??????????????,-3,Negative,namsor_api_2.0.30,LATIN,2358728e-4265-4993-b4c1-effe5160a1d7,ismaisma0 ,male,-0.40696329,5.00849645,0.703481645
462,windy imnida,Itu lah alasan knapa saya muales lak kon metu2???? . Mandek pirang nggon parkir e wes muni .. Po mneh lak tmpat e rame saiki rata2 3k??,1,Positive,namsor_api_2.0.30,LATIN,4008ee24-2b00-4c93-b742-99ce98d98de3,windy imnida,female,0.543262334,6.381566041,0.771631167
463,anggaraffiq,"Nah nek wes akeh hasile, tulung ojo di korup.",-5,Negative,namsor_api_2.0.30,LATIN,6f8d0b8c-f6e2-4aa5-a424-365e9a12b1e2,anggaraffiq,male,-0.293587333,2.448380533,0.646793667
464,add zim,Lagian bahu jalan buat parkir ya paling gak tertibkan garis sepadan jalan atau berikan fasilitas parkir. Klo bahu jalan seakan mau uangnya saja fasilitasnya gak diberikan. kan parkir itu jualan fasilitas. Tolong lah plisss. PAD itu juga harus sejalan dengan peraturan.,-10,Negative,namsor_api_2.0.30,LATIN,a835fa0f-df2e-4367-a23b-dbe4978e5b97,add zim,male,-0.661221498,7.070310639,0.830610749
465,seratan jawi,"iki wìs ar?p event gr?b?g surå , area al?n² wajib e-parking , bén ora meresahkan???? @dishubpng",0,Neutral,namsor_api_2.0.30,LATIN,952bfe0e-231f-4834-b264-d0caab218c6b,seratan jawi,male,-0.210798899,1.678161869,0.605399449
466,darmawanathan  ,"trus..pajak meningkat, fasilitas harus meningkat jg nggih..",-4,Negative,namsor_api_2.0.30,LATIN,eedd0754-a1d3-41d0-9fbf-b9ea3ccecfde,darmawanathan  ,male,-0.365171996,3.34493617,0.682585998
467,mrizalrotim  ,Mohon tukang parkir kalok niat parkir,0,Neutral,namsor_api_2.0.30,LATIN,05865b85-99b5-4183-bafb-d8f4494cfe4a,mrizalrotim  ,male,-0.243097736,1.928183435,0.621548868
468,itsmeolv ,Setujuuu pollllll. Aku ndue RM yoan tukang parkirku gae ne ngentit ?? tak jamin parkir pinggir dalan yo ngnoo. Wajib E-Parking ????????,2,Positive,namsor_api_2.0.30,LATIN,0c2a97d9-f982-48d3-b3f3-a7d2d272f20e,itsmeolv ,male,-0.28538144,2.383392836,0.64269072
469,itsmeolv ,Sing nolak2 kon prei ae dadi jukir ????,-4,Negative,namsor_api_2.0.30,LATIN,41d1d816-238b-4471-99bf-937015443173,itsmeolv ,male,-0.28538144,2.383392836,0.64269072
470,karleshaaa  ,@ismaisma04 sek mending mba 3 rb pas rme rme e 5rb wkk,-8,Negative,namsor_api_2.0.30,LATIN,4028a626-c3be-4301-8803-2d3e32d28609,karleshaaa  ,female,0.0495506,0.029230927,0.5247753
471,ismaisma0 ,@itzsgaa_ wkwkwwk..mlahan ??,1,Positive,namsor_api_2.0.30,LATIN,d3d007a3-7dc8-4819-8b67-59671a9918f6,ismaisma0 ,male,-0.40696329,5.00849645,0.703481645
472,dianhadinurrohim,Joss lah .. biar ngga dipalakin parkir liar ??,2,Positive,namsor_api_2.0.30,LATIN,58699274-4d00-4d6d-adac-32af5912dead,dianhadinurrohim,male,-0.343047285,2.949873387,0.671523642
473,denispariwara,@es_mawe setuju Bang,0,Neutral,namsor_api_2.0.30,LATIN,1e007598-1537-40e6-b82d-dbdaf89938ce,denispariwara,female,0.061249687,0.519728954,0.530624843
474,denispariwara,"Mungkin masih banyak jukir yang lebih berkompeten, cekatan cak cek",7,Positive,namsor_api_2.0.30,LATIN,993649b5-4891-4083-b3f2-b351be04ac0f,denispariwara,female,0.061249687,0.519728954,0.530624843
475,tatan t,"Ya perlu edukasi ae toh, titik ribet te ae, padahal lek wes berlajalan sistem e Yo mempermudah semua e ??????",2,Positive,namsor_api_2.0.30,LATIN,53f6e85a-d2cb-4380-9e2a-e44f4a6fe4f2,tatan t,male,-0.512525378,6.122137545,0.756262689
476,mrshl gngsrsputra,Ebes melbu ig coy????,0,Neutral,namsor_api_2.0.30,LATIN,c7881b99-21df-44bd-bda1-36d65226491f,mrshl gngsrsputra,male,-0.152732997,1.432921832,0.576366499
477,black sheep id,Wih 134-71 selisih pinten niku,-2,Negative,namsor_api_2.0.30,LATIN,3e89810c-2972-4996-bfd1-d19c9885d218,black sheep id,male,-0.4236345,5.293868403,0.71181725
478,aheunaegawijaya,@itsmeolv_ keras men ajae mbak,-1,Negative,namsor_api_2.0.30,LATIN,c299ab83-231a-4555-9722-71470682eac7,aheunaegawijaya,male,-0.06027306,0.477195948,0.53013653
479,regytaaprylia,"@niken.laa sabar mbak , ben dibales si ng nduwur??",-1,Negative,namsor_api_2.0.30,LATIN,61ce6f0b-5c2a-4cc5-85fe-fbd9abacc500,regytaaprylia,female,0.07077813,0.967586403,0.535389065
480,op bensin,Bukan ribet tapi ceperan ne kurang ??,0,Neutral,namsor_api_2.0.30,LATIN,90d1b1b0-a895-42ef-8dc5-c2e6349220f7,op bensin,male,-0.69327593,7.253720066,0.846637965
481, lookatmoo,Apakah praktik korupsi dimulai dari sini??? selisih 63 jutaan????,-3,Negative,namsor_api_2.0.30,LATIN,66c6cb27-e337-44dc-9489-44d33e7e98fc, lookatmoo,male,-0.056064206,0.298167893,0.528032103
482,anggara   ,Lanjutkan untuk e-parking nya??,3,Positive,namsor_api_2.0.30,LATIN,da915bd8-1035-4254-a337-f6927b72d785,anggara   ,male,-0.380983638,4.309901254,0.690491819
483,sutokoima,Di moborobo parkir mobil ja ditarik 5.000 ... ??,2,Positive,namsor_api_2.0.30,LATIN,754f02e1-3811-4b83-99d0-f147073d5565,sutokoima,female,0.100178403,1.239071145,0.550089201
484,wijaya heng,Rubicon,-3,Negative,namsor_api_2.0.30,LATIN,477e0580-f5a2-4cd6-82bc-4e21f58aabe9,wijaya heng,male,-0.434359662,5.485763004,0.717179831
485,Zumaro Qoirul,"betul, semangat perubahan.. ??",0,Neutral,namsor_api_2.0.30,LATIN,e50ad1e8-27f6-44f4-b64f-561e253bf82f,Zumaro Qoirul,male,-0.259792665,2.110030337,0.629896332
486,Hendro Setyawan,"itu masih belum seberapa, coba kalo sudah full di model kayak e toll harus top up saldo dulu . tp mudahnya gak ribet masalah jujul. hehe. btw bayar via sopipay/gopay bisa gak",5,Positive,namsor_api_2.0.30,LATIN,a3031e70-f8f5-4553-a999-8b06ee225917,Hendro Setyawan,male,-0.877951072,9.17067281,0.938975536
487,Putra Reog,Akan lebih baik jika diberi pelatihan dulu ...??,-4,Negative,namsor_api_2.0.30,LATIN,c810ddf2-ae75-429a-ab2b-f277359662fd,Putra Reog,male,-0.373015544,3.592048218,0.686507772
488,Fadillah,Ntar lama lama juga terbiasa... Semua itu butuh waktu... ????????,2,Positive,namsor_api_2.0.30,LATIN,1c6ca5e1-f9b4-4fa5-9ec2-9bedda868c14,Fadillah,male,-0.379757043,4.161690027,0.689878522
489,Ariz Tiany,belum terbiasa jadi masih ribet,7,Positive,namsor_api_2.0.30,LATIN,b7df5580-971d-47b5-970f-ad335dd8d25b,Ariz Tiany,female,0.066336542,0.74993458,0.533168271
490,Saidhan Efendi,Ribet karena blm terbiasa dan banyak jukirnya sudah ber umur...jadinya gaptek..,-1,Negative,namsor_api_2.0.30,LATIN,b625e7af-782b-4835-bf47-73adb158bcd0,Saidhan Efendi,male,-0.307846393,2.57054258,0.653923196
491,Indra W P,Lanjutkannnn ??,2,Positive,namsor_api_2.0.30,LATIN,1a36b14b-0ba2-447d-a06d-6b438d2eff47,Indra W P,female,0.380823156,4.289252455,0.690411578
492,Aji Ji,"Sebelum menuntut gaji UMK Ponorogo, harusnya menuntut pembekalan dan SOP apa saja yang harus diperhatikan. Gaji UMK tapi ga mau sesuai SOP ??",-1,Negative,namsor_api_2.0.30,LATIN,b71a3059-5f81-4c1f-999a-6b01dff9b7b9,Aji Ji,male,-0.271200964,2.251024051,0.635600482
493,Entop Tawon,Adakan pelatihan buat jukirnya biar sat set das des gak ngantri kaya di SPBU. Tdk semua pelanggan parkir nyantai tapi ada yg buru2 cepat sampai drmh atau punya 7an lain.,0,Neutral,namsor_api_2.0.30,LATIN,dbfb661c-5990-4b66-a7e5-cc9979bcd228,Entop Tawon,male,-0.336281641,2.86109327,0.668140821
494,Advan Putra,"Jangan hanya diajari cara penggunaan alat elektronik parking, tp juga diajari cara parkir kendaraan yg baik dan benar.",0,Neutral,namsor_api_2.0.30,LATIN,b095725e-0aff-4481-bcc9-05c99ecb9387,Advan Putra,male,-0.917038478,10.41248995,0.958519239
495,Indrayani Crochet,Jajal parkir online aah....,-2,Negative,namsor_api_2.0.30,LATIN,9af6c6f6-e2fe-48da-8463-ee4d98e8fbbb,Indrayani Crochet,female,0.398651435,4.829978957,0.699325717
496,Jalu Rayhandra,Wong kesepakatane Podo nolak la kok ngene akhire ????,-5,Negative,namsor_api_2.0.30,LATIN,20c2c0b9-1317-4f77-a900-6483b3ec4eb3,Jalu Rayhandra,male,-0.379464458,4.129276423,0.689732229
497,Danang TW,"Intine
Lek noto amrih pemasukan daerah meningkat (mengurangi/meniadakan kebocoran) 
Oke oke wae

Asal imbal balike ke masyarakat juga ikut meningkat ????????",-5,Negative,namsor_api_2.0.30,LATIN,bd07f6ec-505c-4e0f-97af-9e07e7dd36fb,Danang TW,female,0.055922415,0.292233743,0.527961208
498,Dony S,Koyo tau ra asing seng numpak montor kui...,-5,Negative,namsor_api_2.0.30,LATIN,092140b1-13b9-42b6-8f1d-ce0ce016605f,Dony S,male,-0.374740707,3.710946622,0.687370354
499,Sighit Krestiyawan,"Enek sing luweh penting dari sekedar E, yo iku ora ngilang nek pas parkir, tapi teko pas arep mbayar ????",1,Positive,namsor_api_2.0.30,LATIN,08e55a91-ed9b-426c-8dd2-812763e9c01e,Sighit Krestiyawan,male,-0.155264289,1.442847533,0.577632145
500,Zumaro Qoirul,"betul, semangat perubahan.. ??",-6,Negative,namsor_api_2.0.30,LATIN,b7742b08-be33-4a25-9aec-270aad2d0d8c,Zumaro Qoirul,male,-0.259792665,2.110030337,0.629896332
501,Ariz Tiany,belum terbiasa jadi masih ribet,-15,Negative,namsor_api_2.0.30,LATIN,0f3c8075-e502-458f-8daa-797cf1e01a15,Ariz Tiany,female,0.066336542,0.74993458,0.533168271
502,Hendro Setyawan,"itu masih belum seberapa, coba kalo sudah full di model kayak e toll harus top up saldo dulu . tp mudahnya gak ribet masalah jujul. hehe. btw bayar via sopipay/gopay bisa gak",-15,Negative,namsor_api_2.0.30,LATIN,1c8b1a8b-5150-4962-b2d9-afdc298da097,Hendro Setyawan,male,-0.877951072,9.17067281,0.938975536
503,Saidhan Efendi,Ribet karena blm terbiasa dan banyak jukirnya sudah ber umur...jadinya gaptek..,-9,Negative,namsor_api_2.0.30,LATIN,18b7b6d1-a052-4e83-b94c-40440adc8300,Saidhan Efendi,male,-0.307846393,2.57054258,0.653923196
504,Indra W P,Lanjutkannnn ??,0,Neutral,namsor_api_2.0.30,LATIN,f784f884-134f-49eb-b715-fc3d36fc529a,Indra W P,female,0.380823156,4.289252455,0.690411578
505,Putra Reog,Akan lebih baik jika diberi pelatihan dulu ...??,-3,Negative,namsor_api_2.0.30,LATIN,6b1014dd-914f-464d-94b6-9e4beeff4ab9,Putra Reog,male,-0.373015544,3.592048218,0.686507772
506,Fadillah,Ntar lama lama juga terbiasa... Semua itu butuh waktu... ????????,-2,Negative,namsor_api_2.0.30,LATIN,322ccf45-7cb8-4000-81f3-63e94bf1784f,Fadillah,male,-0.379757043,4.161690027,0.689878522
507, nanangnanang    ,Parkir sekarang pakai digital setiap petugas untuk mengurangi jukir liar sangat setuju berdasarkan perda 2024,4,Positive,namsor_api_2.0.30,LATIN,7b23d9ae-e326-41a3-abf9-47854cd83aa9, nanangnanang    ,female,0.058087564,0.383471267,0.529043782
508, rggaming    ,kebnyakan tukang parkir ponorogo. setiap masuk toko ada tukang parkir..jalan umum d buat parkir jadi nya makan jalan hampir separo.,2,Positive,namsor_api_2.0.30,LATIN,79f5abc9-4b4b-4045-9fcc-7047b6d8382f, rggaming    ,female,0.049103646,0.010924982,0.524551823
509, rggaming    ,kebnyakan tukang parkir ponorogo. setiap masuk toko ada tukang parkir..jalan umum d buat parkir jadi nya makan jalan hampir separo..,14,Positive,namsor_api_2.0.30,LATIN,56ef3bb4-0612-4cb1-993a-3f32e95c6157, rggaming    ,female,0.049103646,0.010924982,0.524551823
510, user nk zu no y,kenapa gak pake parkir berlanggan pake stiker???menolak e parking ??? emange ini jalane mbah mu ??????,-2,Negative,namsor_api_2.0.30,LATIN,a75a9311-bca9-434b-9f6c-bf95718a3c30, user nk zu no y,male,-0.069705949,0.913231607,0.534852975
511, dickykrisnanda    ,Turu ae kalau gak mau e-parking males kerjo minta upah??,-7,Negative,namsor_api_2.0.30,LATIN,ce1bb4e8-d563-4f28-8f2e-4891ea012415, dickykrisnanda    ,female,0.056992926,0.337170209,0.528496463
512, zvq    ,"Sebuah terobosan yang HEBAT...!!!!
Alhamdulillah kota ini mempunyai ide yang brillian, saya pernah tinggal di beberapa kota dimana di salah satu kota tersebut perasaan tiap sejengkal tanah ada tukang parkir sampai-sampai mau beli barang sepele aja akhirnya ngga kebeli krn uang berkurang banyak untuk bayar parkir sana-sini. Mereka juga ngga setor ke pemerintah dengan jujur, motor hilang juga ngga mau ganti, uang parkir sebagian besar hanya utk kepentingan pribadi, bahkan utk pengusaan lahan parkir antara mereka jual-belinya nyampe ratusan juta bahkan milyaran. Hilangkan tukang parkir manual sebelum menjadi-jadi, ganti dg E-parkir agar uangnya bisa utk menambah BLT masyarakat miskin, kasih mereka cangkul & sabit agar lebih barokah karena parkir menyusahkan masyarakat, parkir manual tidak membantu masyarakat tapi lebih ke arah premanisme.",-1,Negative,namsor_api_2.0.30,LATIN,ddf2f6ba-02af-4ca4-87a3-cc3d05fbfb4b, zvq    ,female,0.071334441,0.996316606,0.535667221
513, smartstudent    ,"E-Parking d pinggir jalan emang sulit, g enak, ruwet, mending benerin dulu lahan parkirnya biar ada jalur masuk sama jalur keluar. Jangan hanya krn lebih mudah jadi dikerjain duluan. Semua tuh ada tahapannya. Ibarat masak mie, didihkan dulu airnya jgn langsung masukin mie nya, nanti lodoh.",-8,Negative,namsor_api_2.0.30,LATIN,95ee936a-c1d9-4886-a1f8-e35e641867cc, smartstudent    ,female,0.054723285,0.24224171,0.527361642
514, arifinsiregar 0 ,Alah gabisa korup kalo pake E-parkir,-9,Negative,namsor_api_2.0.30,LATIN,355a2098-fb6b-47d8-af57-30bdf9914c0d, arifinsiregar 0 ,male,-0.073110631,1.090727476,0.536555315
515, indonesiahebat    ,Semoga dibayar tidak menggunung.,8,Positive,namsor_api_2.0.30,LATIN,61d97587-6e89-48ef-a5db-a63b22478248, indonesiahebat    ,male,-0.056869962,0.331992231,0.528434981
516, jakabaring   ,Parkir liar lahan basah buat orang malas ????????,-6,Negative,namsor_api_2.0.30,LATIN,06bd8549-089a-4839-9190-d400ed7bb9a2, jakabaring   ,female,0.048933837,0.003970744,0.524466918
517, robbycandra    ,"Ga mau ribet, ga usah kerja.",-7,Negative,namsor_api_2.0.30,LATIN,b0716811-75ed-473d-a318-e554e411f62d, robbycandra    ,female,0.054026964,0.213353478,0.527013482
518, andrisetiawan 0  ,Alhamdulilah semoga tidak ada lagi parkir di alfa dan indomaret,5,Positive,namsor_api_2.0.30,LATIN,ef32a986-43fd-4d21-b587-b7c019c59abf, andrisetiawan 0  ,male,-0.07056528,0.956691836,0.53528264
519, adolfbastian   ,Alasan rumit mrk ngambilin uang parkir tanpa karcis resmi enak bener gada bedanya sama KANG PALAK. Lanjutkan e-parking!!????,-10,Negative,namsor_api_2.0.30,LATIN,57a9b05a-482d-4556-abf7-6586dc11d2a4, adolfbastian   ,female,0.048924999,0.003608831,0.5244625
520, cowayofficial,"sebenarnya simpel aja sih, jalan itu yang bangun pemerintah, ya apapun kegiatan diatas nya menjadi milik pemerintah sepenuh nya, asal dilakukan dengan kejujuran dan transparansi..",0,Neutral,namsor_api_2.0.30,LATIN,5c6f4665-77b7-4e35-bb26-032ee257e60e, cowayofficial,male,-0.05084952,0.082469756,0.52542476
521, ariusbudiman  0 ,JP ini salah satu kerjaan yang unfaedah.,0,Neutral,namsor_api_2.0.30,LATIN,5de20f8a-6c66-49ef-ba5f-7df3928be67a, ariusbudiman  0 ,male,-0.060349081,0.480491097,0.53017454
522, bekicot  ,Rumit karena ga bisa masuk kantong sendiri,-5,Negative,namsor_api_2.0.30,LATIN,e123ac61-9ba0-4fdb-9d85-a697761521f4, bekicot  ,male,-0.064577211,0.668432707,0.532288605
523, satreaaji,"Bukan rumit, tp ga bisa masuk kantong, ya kan mana pernah jukir kasih karcis parkir ??",0,Neutral,namsor_api_2.0.30,LATIN,011f6b83-039f-4dc3-b9c9-d2807bb84eff, satreaaji,male,-0.057613034,0.363352511,0.528806517
524, sanquotes    ,"Bukan masalah rumit, tpi penghasilan meraka pasti berkurang",-2,Negative,namsor_api_2.0.30,LATIN,7e0cb073-e05e-4377-a569-b5c7d5f11624, sanquotes    ,male,-0.057169051,0.344594582,0.528584526
525, blackbeard    ,"Bukan RUMIT.
belom beradaptasi.
Klo yg ngomong JUKIR merepotkan karna dia ngak dapat lagi UANG GELAP dari parkiran.
Klo E parking sdh dipahami matilah para JUKIR seluruh NASIONAL",-3,Negative,namsor_api_2.0.30,LATIN,3d5d3941-33e1-4179-8d48-7940bc9f8a7b, blackbeard    ,male,-0.059155229,0.429025687,0.529577615
526, genibumi,"Oo ponorogo yg kota reog itu ya , katanya daerah itu terkenal dng negeri balon nya",2,Positive,namsor_api_2.0.30,LATIN,8c583c51-390c-4e87-95b4-ca50c906be72, genibumi,male,-0.055006467,0.254018233,0.527503234
