no,author,comment,apiVersion,script,id,name,likelyGender,genderScale,score,probabilityCalibrated,Sentiment_Score,Label
474,denispariwara,jukir berkompeten cekatan cak cek,namsor_api_2.0.30,LATIN,993649b5-4891-4083-b3f2-b351be04ac0f,denispariwara,female,0.061249687,0.519728954,0.530624843,0,Neutral
475,tatan t,ya edukasi ae titik ribet te ae lek wes berlajalan sistem e yo mempermudah e,namsor_api_2.0.30,LATIN,53f6e85a-d2cb-4380-9e2a-e44f4a6fe4f2,tatan t,male,-0.512525378,6.122137545,0.756262689,-12,Negative
476,mrshl gngsrsputra,ebes melbu ig coy,namsor_api_2.0.30,LATIN,c7881b99-21df-44bd-bda1-36d65226491f,mrshl gngsrsputra,male,-0.152732997,1.432921832,0.576366499,0,Neutral
477,black sheep id,wih 13471 selisih pinten niku,namsor_api_2.0.30,LATIN,3e89810c-2972-4996-bfd1-d19c9885d218,black sheep id,male,-0.4236345,5.293868403,0.71181725,4,Positive
478,aheunaegawijaya,keras men ajae mbak,namsor_api_2.0.30,LATIN,c299ab83-231a-4555-9722-71470682eac7,aheunaegawijaya,male,-0.06027306,0.477195948,0.53013653,-3,Negative
479,regytaaprylia,sabar mbak ben dibales si ng nduwur,namsor_api_2.0.30,LATIN,61ce6f0b-5c2a-4cc5-85fe-fbd9abacc500,regytaaprylia,female,0.07077813,0.967586403,0.535389065,9,Positive
480,op bensin,ribet ceperan ne,namsor_api_2.0.30,LATIN,90d1b1b0-a895-42ef-8dc5-c2e6349220f7,op bensin,male,-0.69327593,7.253720066,0.846637965,-4,Negative
481, lookatmoo,praktik korupsi selisih 63 jutaan,namsor_api_2.0.30,LATIN,66c6cb27-e337-44dc-9489-44d33e7e98fc, lookatmoo,male,-0.056064206,0.298167893,0.528032103,-6,Negative
482,anggara   ,lanjutkan eparking nya,namsor_api_2.0.30,LATIN,da915bd8-1035-4254-a337-f6927b72d785,anggara   ,male,-0.380983638,4.309901254,0.690491819,1,Positive
483,sutokoima,moborobo parkir mobil ja ditarik 5000,namsor_api_2.0.30,LATIN,754f02e1-3811-4b83-99d0-f147073d5565,sutokoima,female,0.100178403,1.239071145,0.550089201,2,Positive
484,wijaya heng,rubicon,namsor_api_2.0.30,LATIN,477e0580-f5a2-4cd6-82bc-4e21f58aabe9,wijaya heng,male,-0.434359662,5.485763004,0.717179831,0,Neutral
485,Zumaro Qoirul,semangat perubahan,namsor_api_2.0.30,LATIN,e50ad1e8-27f6-44f4-b64f-561e253bf82f,Zumaro Qoirul,male,-0.259792665,2.110030337,0.629896332,11,Positive
486,Hendro Setyawan,coba kalo full model kayak e toll top up saldo tp mudahnya gak ribet jujul hehe btw bayar via sopipaygopay gak,namsor_api_2.0.30,LATIN,a3031e70-f8f5-4553-a999-8b06ee225917,Hendro Setyawan,male,-0.877951072,9.17067281,0.938975536,9,Positive
487,Putra Reog,pelatihan,namsor_api_2.0.30,LATIN,c810ddf2-ae75-429a-ab2b-f277359662fd,Putra Reog,male,-0.373015544,3.592048218,0.686507772,0,Neutral
488,Fadillah,ntar terbiasa butuh,namsor_api_2.0.30,LATIN,1c6ca5e1-f9b4-4fa5-9ec2-9bedda868c14,Fadillah,male,-0.379757043,4.161690027,0.689878522,-2,Negative
489,Ariz Tiany,terbiasa ribet,namsor_api_2.0.30,LATIN,b7df5580-971d-47b5-970f-ad335dd8d25b,Ariz Tiany,female,0.066336542,0.74993458,0.533168271,-2,Negative
490,Saidhan Efendi,ribet blm terbiasa jukirnya ber umurjadinya gaptek,namsor_api_2.0.30,LATIN,b625e7af-782b-4835-bf47-73adb158bcd0,Saidhan Efendi,male,-0.307846393,2.57054258,0.653923196,-6,Negative
491,Indra W P,lanjutkannnn,namsor_api_2.0.30,LATIN,1a36b14b-0ba2-447d-a06d-6b438d2eff47,Indra W P,female,0.380823156,4.289252455,0.690411578,0,Neutral
492,Aji Ji,menuntut gaji umk ponorogo menuntut pembekalan sop diperhatikan gaji umk ga sesuai sop,namsor_api_2.0.30,LATIN,b71a3059-5f81-4c1f-999a-6b01dff9b7b9,Aji Ji,male,-0.271200964,2.251024051,0.635600482,-3,Negative
493,Entop Tawon,adakan pelatihan jukirnya biar sat set das des gak ngantri kaya spbu tdk pelanggan parkir nyantai yg buru2 cepat drmh 7an,namsor_api_2.0.30,LATIN,dbfb661c-5990-4b66-a7e5-cc9979bcd228,Entop Tawon,male,-0.336281641,2.86109327,0.668140821,7,Positive
494,Advan Putra,diajari penggunaan alat elektronik parking tp diajari parkir kendaraan yg,namsor_api_2.0.30,LATIN,b095725e-0aff-4481-bcc9-05c99ecb9387,Advan Putra,male,-0.917038478,10.41248995,0.958519239,2,Positive
495,Indrayani Crochet,jajal parkir online aah,namsor_api_2.0.30,LATIN,9af6c6f6-e2fe-48da-8463-ee4d98e8fbbb,Indrayani Crochet,female,0.398651435,4.829978957,0.699325717,1,Positive
496,Jalu Rayhandra,kesepakatane podo nolak la ngene akhire,namsor_api_2.0.30,LATIN,20c2c0b9-1317-4f77-a900-6483b3ec4eb3,Jalu Rayhandra,male,-0.379464458,4.129276423,0.689732229,1,Positive
497,Danang TW,intine lek noto amrih pemasukan daerah meningkat mengurangimeniadakan kebocoran oke oke wae imbal balike masyarakat meningkat,namsor_api_2.0.30,LATIN,bd07f6ec-505c-4e0f-97af-9e07e7dd36fb,Danang TW,female,0.055922415,0.292233743,0.527961208,2,Positive
498,Dony S,koyo tau ra asing seng numpak montor kui,namsor_api_2.0.30,LATIN,092140b1-13b9-42b6-8f1d-ce0ce016605f,Dony S,male,-0.374740707,3.710946622,0.687370354,1,Positive
499,Sighit Krestiyawan,enek sing luweh sekedar e yo iku ora ngilang nek pas parkir teko pas arep mbayar,namsor_api_2.0.30,LATIN,08e55a91-ed9b-426c-8dd2-812763e9c01e,Sighit Krestiyawan,male,-0.155264289,1.442847533,0.577632145,8,Positive
500,Zumaro Qoirul,semangat perubahan,namsor_api_2.0.30,LATIN,b7742b08-be33-4a25-9aec-270aad2d0d8c,Zumaro Qoirul,male,-0.259792665,2.110030337,0.629896332,11,Positive
501,Ariz Tiany,terbiasa ribet,namsor_api_2.0.30,LATIN,0f3c8075-e502-458f-8daa-797cf1e01a15,Ariz Tiany,female,0.066336542,0.74993458,0.533168271,-2,Negative
502,Hendro Setyawan,coba kalo full model kayak e toll top up saldo tp mudahnya gak ribet jujul hehe btw bayar via sopipaygopay gak,namsor_api_2.0.30,LATIN,1c8b1a8b-5150-4962-b2d9-afdc298da097,Hendro Setyawan,male,-0.877951072,9.17067281,0.938975536,9,Positive
503,Saidhan Efendi,ribet blm terbiasa jukirnya ber umurjadinya gaptek,namsor_api_2.0.30,LATIN,18b7b6d1-a052-4e83-b94c-40440adc8300,Saidhan Efendi,male,-0.307846393,2.57054258,0.653923196,-6,Negative
504,Indra W P,lanjutkannnn,namsor_api_2.0.30,LATIN,f784f884-134f-49eb-b715-fc3d36fc529a,Indra W P,female,0.380823156,4.289252455,0.690411578,0,Neutral
505,Putra Reog,pelatihan,namsor_api_2.0.30,LATIN,6b1014dd-914f-464d-94b6-9e4beeff4ab9,Putra Reog,male,-0.373015544,3.592048218,0.686507772,0,Neutral
506,Fadillah,ntar terbiasa butuh,namsor_api_2.0.30,LATIN,322ccf45-7cb8-4000-81f3-63e94bf1784f,Fadillah,male,-0.379757043,4.161690027,0.689878522,-2,Negative
507, nanangnanang    ,parkir pakai digital petugas mengurangi jukir liar setuju berdasarkan perda 2024,namsor_api_2.0.30,LATIN,7b23d9ae-e326-41a3-abf9-47854cd83aa9, nanangnanang    ,female,0.058087564,0.383471267,0.529043782,-4,Negative
508, rggaming    ,kebnyakan tukang parkir ponorogo masuk toko tukang parkirjalan d parkir nya makan jalan separo,namsor_api_2.0.30,LATIN,79f5abc9-4b4b-4045-9fcc-7047b6d8382f, rggaming    ,female,0.049103646,0.010924982,0.524551823,-5,Negative
509, rggaming    ,kebnyakan tukang parkir ponorogo masuk toko tukang parkirjalan d parkir nya makan jalan separo,namsor_api_2.0.30,LATIN,56ef3bb4-0612-4cb1-993a-3f32e95c6157, rggaming    ,female,0.049103646,0.010924982,0.524551823,-5,Negative
510, user nk zu no y,gak pake parkir berlanggan pake stikermenolak e parking emange jalane mbah mu,namsor_api_2.0.30,LATIN,a75a9311-bca9-434b-9f6c-bf95718a3c30, user nk zu no y,male,-0.069705949,0.913231607,0.534852975,-3,Negative
511, dickykrisnanda    ,turu ae gak eparking males kerjo upah,namsor_api_2.0.30,LATIN,ce1bb4e8-d563-4f28-8f2e-4891ea012415, dickykrisnanda    ,female,0.056992926,0.337170209,0.528496463,-4,Negative
512, zvq    ,terobosan hebat alhamdulillah kota ide brillian tinggal kota dimana salah kota perasaan sejengkal tanah tukang parkir sampaisampai beli barang sepele aja ngga kebeli krn uang berkurang bayar parkir sanasini ngga setor pemerintah jujur motor hilang ngga ganti uang parkir utk kepentingan pribadi utk pengusaan lahan parkir jualbelinya nyampe ratusan juta milyaran hilangkan tukang parkir manual menjadijadi ganti dg eparkir uangnya utk menambah blt masyarakat miskin kasih cangkul sabit barokah parkir menyusahkan masyarakat parkir manual membantu masyarakat arah premanisme,namsor_api_2.0.30,LATIN,ddf2f6ba-02af-4ca4-87a3-cc3d05fbfb4b, zvq    ,female,0.071334441,0.996316606,0.535667221,-8,Negative
513, smartstudent    ,eparking d pinggir jalan emang sulit g enak ruwet mending benerin lahan parkirnya biar jalur masuk jalur krn mudah dikerjain duluan tuh tahapannya masak mie didihkan airnya jgn langsung masukin mie nya lodoh,namsor_api_2.0.30,LATIN,95ee936a-c1d9-4886-a1f8-e35e641867cc, smartstudent    ,female,0.054723285,0.24224171,0.527361642,-17,Negative
514, arifinsiregar 0 ,alah gabisa korup kalo pake eparkir,namsor_api_2.0.30,LATIN,355a2098-fb6b-47d8-af57-30bdf9914c0d, arifinsiregar 0 ,male,-0.073110631,1.090727476,0.536555315,-10,Negative
515, indonesiahebat    ,semoga dibayar menggunung,namsor_api_2.0.30,LATIN,61d97587-6e89-48ef-a5db-a63b22478248, indonesiahebat    ,male,-0.056869962,0.331992231,0.528434981,0,Neutral
516, jakabaring   ,parkir liar lahan basah orang malas,namsor_api_2.0.30,LATIN,06bd8549-089a-4839-9190-d400ed7bb9a2, jakabaring   ,female,0.048933837,0.003970744,0.524466918,-3,Negative
517, robbycandra    ,ga ribet ga kerja,namsor_api_2.0.30,LATIN,b0716811-75ed-473d-a318-e554e411f62d, robbycandra    ,female,0.054026964,0.213353478,0.527013482,-4,Negative
518, andrisetiawan 0  ,alhamdulilah semoga parkir alfa indomaret,namsor_api_2.0.30,LATIN,ef32a986-43fd-4d21-b587-b7c019c59abf, andrisetiawan 0  ,male,-0.07056528,0.956691836,0.53528264,6,Positive
519, adolfbastian   ,alasan rumit mrk ngambilin uang parkir karcis resmi enak bener gada bedanya kang palak lanjutkan eparking,namsor_api_2.0.30,LATIN,57a9b05a-482d-4556-abf7-6586dc11d2a4, adolfbastian   ,female,0.048924999,0.003608831,0.5244625,5,Positive
520, cowayofficial,simpel aja sih jalan bangun pemerintah ya apapun kegiatan diatas nya milik pemerintah sepenuh nya kejujuran transparansi,namsor_api_2.0.30,LATIN,5c6f4665-77b7-4e35-bb26-032ee257e60e, cowayofficial,male,-0.05084952,0.082469756,0.52542476,8,Positive
521, ariusbudiman  0 ,jp salah kerjaan unfaedah,namsor_api_2.0.30,LATIN,5de20f8a-6c66-49ef-ba5f-7df3928be67a, ariusbudiman  0 ,male,-0.060349081,0.480491097,0.53017454,5,Positive
522, bekicot  ,rumit ga masuk kantong,namsor_api_2.0.30,LATIN,e123ac61-9ba0-4fdb-9d85-a697761521f4, bekicot  ,male,-0.064577211,0.668432707,0.532288605,-7,Negative
523, satreaaji,rumit tp ga masuk kantong ya jukir kasih karcis parkir,namsor_api_2.0.30,LATIN,011f6b83-039f-4dc3-b9c9-d2807bb84eff, satreaaji,male,-0.057613034,0.363352511,0.528806517,-7,Negative
524, sanquotes    ,rumit tpi penghasilan meraka berkurang,namsor_api_2.0.30,LATIN,7e0cb073-e05e-4377-a569-b5c7d5f11624, sanquotes    ,male,-0.057169051,0.344594582,0.528584526,-9,Negative
525, blackbeard    ,rumit belom beradaptasi klo yg ngomong jukir merepotkan karna ngak uang gelap parkiran klo e parking sdh dipahami matilah jukir nasional,namsor_api_2.0.30,LATIN,3d5d3941-33e1-4179-8d48-7940bc9f8a7b, blackbeard    ,male,-0.059155229,0.429025687,0.529577615,-9,Negative
526, genibumi,oo ponorogo yg kota reog ya daerah terkenal dng negeri balon nya,namsor_api_2.0.30,LATIN,8c583c51-390c-4e87-95b4-ca50c906be72, genibumi,male,-0.055006467,0.254018233,0.527503234,8,Positive
527, adolfbastian   ,dinas pemda hrs dipelototin krn pemasukan pendapatan daerah rawan dikorupsi,namsor_api_2.0.30,LATIN,a368ab3a-7ca2-4ce7-9a43-b1729fb62e1d, adolfbastian   ,female,0.048924999,0.003608831,0.5244625,-10,Negative
528, indonesiahebat    ,semoga pengelola aplikasi dibayar kabur alasan korban dianggarkan,namsor_api_2.0.30,LATIN,dc169a50-4689-4794-9bac-6bd8fc6e365f, indonesiahebat    ,male,-0.056869962,0.331992231,0.528434981,-11,Negative
529, adityapratama    ,main idea is good but the device needs more efficient,namsor_api_2.0.30,LATIN,367c394c-ef62-49e9-837e-847489fc7d9d, adityapratama    ,female,0.061592779,0.534778881,0.530796389,2,Positive
530, suhartopwr   0,rumit parkir pakai sistem elektronik urus korupsi yg 2 parkir 2000 motor mobil 50 000,namsor_api_2.0.30,LATIN,5e73cf92-e4d7-4670-9bc3-52796c527c2f, suhartopwr   0,female,0.052998886,0.170859752,0.526499443,-13,Negative
531, ahmadmuthi   ,alasanmu ae,namsor_api_2.0.30,LATIN,3f62f54a-7431-47c7-9cd0-f07b4c6f4f6f, ahmadmuthi   ,male,-0.059722052,0.453386971,0.529861026,0,Neutral
532, unboxingapapun    ,maju manusia butuh adaptasi,namsor_api_2.0.30,LATIN,f665e5c8-a2ee-4591-911d-9f97267fe672, unboxingapapun    ,male,-0.054639346,0.238754229,0.527319673,3,Positive
533, afendibekicot    ,rumit kali ytta,namsor_api_2.0.30,LATIN,1b5d5f60-8430-4325-a5f1-1f9c4692a3c9, afendibekicot    ,male,-0.055882516,0.29056485,0.527941258,-4,Negative
534, Reni qm ol,mendukung mu pal e parking,namsor_api_2.0.30,LATIN,cadcf06e-b37c-485e-ab54-713651d0a1de, Reni qm ol,female,0.349213941,3.046430846,0.674606971,2,Positive
535, user nk zu no y,what do u mean by more efficient is it too heavy they want easy life,namsor_api_2.0.30,LATIN,56862ffe-3683-42fc-8a99-53533dc4a5dd, user nk zu no y,male,-0.069705949,0.913231607,0.534852975,9,Positive
536, adityapratama    ,â blm prnah liat sistem parkiran mall kah,namsor_api_2.0.30,LATIN,57d0f30b-dfa6-4e98-90a4-c4e54488eae6, adityapratama    ,female,0.061592779,0.534778881,0.530796389,-3,Negative
537, Chank fanaya,bingung pengoprasiannya pandai mengerti huruf baca,namsor_api_2.0.30,LATIN,5d758ab7-2ffd-4928-b313-283dd949e801, Chank fanaya,male,-0.293176751,2.445043424,0.646588376,4,Positive
538, Nastar   ,namanya orang tua coba anak muda udah cepat,namsor_api_2.0.30,LATIN,66e21925-8906-4433-a2d1-a8891c445ce0, Nastar   ,male,-0.059724213,0.453480063,0.529862106,-8,Negative
