no,author,comment,apiVersion,script,id,name,likelyGender,genderScale,score,probabilityCalibrated,Sentiment_Score,Label
133,ziyamlabela,keburu lari kendaraan,namsor_api_2.0.30,LATIN,e5416dc8-4bc0-4251-88ae-53ea9aeaac27,ziyamlabela,female,0.222456376,1.732813787,0.611228188,-5,Negative
134,infoponorogo,wahsusah,namsor_api_2.0.30,LATIN,f81029bd-542e-4c41-a278-72466ece7b10,infoponorogo,male,-0.377713264,3.954005691,0.688856632,0,Neutral
135,infoponorogo,wealah taman mal pelayanan publik parkir,namsor_api_2.0.30,LATIN,5eacfc4a-56c5-40b6-a34c-94c0fd461c55,infoponorogo,male,-0.377713264,3.954005691,0.688856632,5,Positive
136,infoponorogo,minum dimana ya denganmu,namsor_api_2.0.30,LATIN,18bef775-bf10-4b96-a267-305ab9c0a337,infoponorogo,male,-0.377713264,3.954005691,0.688856632,1,Positive
137,infoponorogo,lari duluan,namsor_api_2.0.30,LATIN,f94fd23a-a49f-494c-9565-2a429f5ea9f4,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-2,Negative
138,ramangabdulazis,izin losss,namsor_api_2.0.30,LATIN,000f95d5-81a3-4908-b77e-176d9cf31fe3,ramangabdulazis,male,-0.336565729,2.864406296,0.668282864,-4,Negative
139,muhammad kamilin,tugasnya jukir ngapain min parkir elekronik dilibatkan,namsor_api_2.0.30,LATIN,c853f31b-63c2-4819-a482-cb7949b1d2a1,muhammad kamilin,male,-0.92500917,10.99995005,0.962504585,1,Positive
140,adilaarp,mudah orangorang cashless,namsor_api_2.0.30,LATIN,65176689-e781-40ec-9c4d-e11bd0c0b5e7,adilaarp,male,-0.318308949,2.669080843,0.659154474,3,Positive
141,infoponorogo,gan,namsor_api_2.0.30,LATIN,9ec281fa-ec91-4846-b2cb-1ffe7c2e14d5,infoponorogo,male,-0.377713264,3.954005691,0.688856632,0,Neutral
142,infoponorogo,alat dioperasikan dipegang,namsor_api_2.0.30,LATIN,f9bd76c3-8a57-4414-a377-aead8b37433f,infoponorogo,male,-0.377713264,3.954005691,0.688856632,0,Neutral
143,infoponorogo,jukir dibiarkan,namsor_api_2.0.30,LATIN,d7145c44-929d-465f-afd4-61c11d5194bd,infoponorogo,male,-0.377713264,3.954005691,0.688856632,0,Neutral
144,ulya nur r  ,orang pulang tibatiba antri,namsor_api_2.0.30,LATIN,2323fcb2-b11b-484f-bf49-7ad86ca6468d,ulya nur r  ,female,0.687259461,7.216636374,0.84362973,0,Neutral
145,melisadwi a,,namsor_api_2.0.30,LATIN,b8df1361-c8d2-445d-a64a-62a782530731,melisadwi a,female,0.103238088,1.24978488,0.551619044,0,Neutral
146,infoponorogo,tenang gan,namsor_api_2.0.30,LATIN,13eee273-0145-451d-9cdc-06e4544b1c55,infoponorogo,male,-0.377713264,3.954005691,0.688856632,4,Positive
147,infoponorogo,bagimana enak,namsor_api_2.0.30,LATIN,4d308a52-10db-43f7-9e75-128c19792fd0,infoponorogo,male,-0.377713264,3.954005691,0.688856632,1,Positive
148,mast echooooooo,membanyangkan pergi bersamasama kabar petugas parkir,namsor_api_2.0.30,LATIN,751560b4-6f6e-4b8c-a5d6-7263321b778e,mast echooooooo,male,-0.363774512,3.315245709,0.681887256,-5,Negative
149,lksworo,pegang parkir mas,namsor_api_2.0.30,LATIN,599269b0-df1c-4745-a459-cc6d29f720d2,lksworo,male,-0.330307175,2.793589467,0.665153587,-1,Negative
150,mast echooooooo,kayanya gede ganmobilnya apatrus parkirnya dimana,namsor_api_2.0.30,LATIN,8a3b593c-4259-4cf5-bc93-385d8f96ee31,mast echooooooo,male,-0.363774512,3.315245709,0.681887256,-2,Negative
151,alfian ahmd,butuhnya cepat diatur disebrangkan keburu antri pekerjaan jukir menata montor,namsor_api_2.0.30,LATIN,1d9e1b1c-b071-4892-83d1-6bbe883973c1,alfian ahmd,male,-0.681923608,7.184858813,0.840961804,-2,Negative
152,zufaraa,terkejut,namsor_api_2.0.30,LATIN,6057f3c4-43cd-47ae-a3d0-a8a32567754a,zufaraa,male,-0.054643066,0.238908751,0.527321533,0,Neutral
153,zazux yeye,menjengkelkan bos susu gak kehilangan bayar parkir,namsor_api_2.0.30,LATIN,99b56a4d-c2ba-4b4b-97ae-48345eba59d7,zazux yeye,male,-0.082460823,1.178232065,0.541230411,-6,Negative
154,tambur ae,diatur gimana sih hemmmm,namsor_api_2.0.30,LATIN,a5df45ef-086f-4eb3-be88-8645b63d786d,tambur ae,male,-0.311367732,2.602780005,0.655683866,0,Neutral
155,infoponorogo,lhaladaaah pusat layanan pusat perbelanjaan,namsor_api_2.0.30,LATIN,baa3fc4f-fb0e-47f5-a4fe-839b36e836a8,infoponorogo,male,-0.377713264,3.954005691,0.688856632,9,Positive
156,infoponorogo,mudah,namsor_api_2.0.30,LATIN,b6c95498-e0fc-4723-9bec-3b7e0c01e2ad,infoponorogo,male,-0.377713264,3.954005691,0.688856632,3,Positive
157,infoponorogo,wow,namsor_api_2.0.30,LATIN,b3bae2fb-2a2d-4e30-9334-3fab8c9559ca,infoponorogo,male,-0.377713264,3.954005691,0.688856632,0,Neutral
158,infoponorogo,diuji,namsor_api_2.0.30,LATIN,66e7b1bf-f4de-4ad5-bec6-969ccde1f375,infoponorogo,male,-0.377713264,3.954005691,0.688856632,0,Neutral
159,muhammad kamilin,parkir gratis,namsor_api_2.0.30,LATIN,8fc4a055-72a6-4ab2-b246-8a798ee698d5,muhammad kamilin,male,-0.92500917,10.99995005,0.962504585,5,Positive
160,ramangabdulazis,ak jepang min,namsor_api_2.0.30,LATIN,d6a22070-2b1c-4870-959e-5ba12e9cad53,ramangabdulazis,male,-0.336565729,2.864406296,0.668282864,0,Neutral
161,bayusimex,memindai kode qr qris membayar,namsor_api_2.0.30,LATIN,e8910e63-a68b-4c98-abbd-cb56ccba79b1,bayusimex,male,-0.377024845,3.892469958,0.688512422,-6,Negative
162, noveliay,oke perkembangan,namsor_api_2.0.30,LATIN,e8a1cbfb-507d-4a3d-8210-bcd85cd7e5f9, noveliay,male,-0.050908154,0.084875175,0.525454077,0,Neutral
163,anjar ao,tim mendengarkannya celah,namsor_api_2.0.30,LATIN,7f257792-f3ea-41dd-a778-63f91f211c6a,anjar ao,male,-0.62027329,6.775388277,0.810136645,-7,Negative
164,infoponorogo,ya menemukan halhal temukan membagikannya sabar rejeki,namsor_api_2.0.30,LATIN,8799c748-65b3-4469-ac89-9bc817b24286,infoponorogo,male,-0.377713264,3.954005691,0.688856632,15,Positive
165,infoponorogo,watduuuuh,namsor_api_2.0.30,LATIN,b7ac28c0-92cc-4fb7-b05a-0f41831fc6bf,infoponorogo,male,-0.377713264,3.954005691,0.688856632,0,Neutral
166,infoponorogo,kabar,namsor_api_2.0.30,LATIN,099614fa-6b89-4c50-9234-1a08da39d58b,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-1,Negative
167,infoponorogo,wow gimana susah,namsor_api_2.0.30,LATIN,dfc3ba15-046e-4677-adf3-9ab5fb685467,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-3,Negative
168,nadarulhuda suluhagama,sebentarsebentar alasannya rumit masuk akal penghasilannya berkurang aneh apaapa,namsor_api_2.0.30,LATIN,14f4652b-b101-439e-a672-bd7a797d1714,nadarulhuda suluhagama,female,0.163972247,1.477467596,0.581986123,-11,Negative
169,pfs 00 ,biasanyajika uji coba dilanjutkan evaluasi sekedar formalitas negara konoha,namsor_api_2.0.30,LATIN,3d88ee28-13f5-4aec-9c36-d225f1df3260,pfs 00 ,male,-0.373890414,3.650667028,0.686945207,2,Positive
170,reelfaiz,nyaman parkir elektronik pengalaman membayar sesuai aturan pelototi jukir ngejek menertawakan taat aturan susah,namsor_api_2.0.30,LATIN,5772567d-5069-478a-aa8c-230f7efef7f5,reelfaiz,male,-0.236316251,1.860893623,0.618158125,6,Positive
171,infoponorogo,ya,namsor_api_2.0.30,LATIN,def618c3-f418-48d9-adb6-af2d71e350e9,infoponorogo,male,-0.377713264,3.954005691,0.688856632,4,Positive
172,infoponorogo,hmmhehe berantem,namsor_api_2.0.30,LATIN,d26f6bd2-808f-4cf7-9c4f-eca3f9175d4d,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-4,Negative
173,infoponorogo,hehehada berpendapat mengurus diatur lari duluan,namsor_api_2.0.30,LATIN,8e592251-cbd8-480b-bf3f-418979fd1931,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-2,Negative
174,infoponorogo,okeeeeee,namsor_api_2.0.30,LATIN,c2c878fd-15d5-4c91-bbfb-c44cdeb939f9,infoponorogo,male,-0.377713264,3.954005691,0.688856632,0,Neutral
175,pfs 00 ,harap,namsor_api_2.0.30,LATIN,a1775686-d5bc-4113-b7b1-92c64f4f275b,pfs 00 ,male,-0.373890414,3.650667028,0.686945207,0,Neutral
176,infoponorogo,kades gimana pendapatnya gan informasi,namsor_api_2.0.30,LATIN,f34267fc-7fc6-4715-8f05-8253c82f96a1,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-1,Negative
177,aqwam nasimbada,dikontrol manual wkwkwk,namsor_api_2.0.30,LATIN,d78618a5-4521-46a9-b6f2-d98508398e2c,aqwam nasimbada,male,-0.894766439,9.531069091,0.947383219,3,Positive
178,aqwam nasimbada,semoga satusatunya penyebab berkurangnya pendapatan banyaknya simpanan dishub,namsor_api_2.0.30,LATIN,9c3e59e9-e079-4320-b8b1-522418f43ee7,aqwam nasimbada,male,-0.894766439,9.531069091,0.947383219,-1,Negative
179,renataelvina,peraturan parkir elektronik,namsor_api_2.0.30,LATIN,1fd2c2c1-8404-430e-a29a-3aa560b9f12d,renataelvina,female,0.176565897,1.528910647,0.588282949,1,Positive
180,dem met  ,nyaman gak nyaman min,namsor_api_2.0.30,LATIN,d0b3e54e-29b8-4cf9-b161-24052650149a,dem met  ,male,-0.531629123,6.278707427,0.765814562,8,Positive
181, renggananda,intinya maju mundur,namsor_api_2.0.30,LATIN,08f682d6-e7ab-4f90-9b8f-4b612837dee6, renggananda,female,0.054867951,0.24825569,0.527433975,0,Neutral
182,romantriz,parkir pcc dikelola ketiga,namsor_api_2.0.30,LATIN,81193375-974a-4193-add5-881916d5400e,romantriz,male,-0.266057748,2.185491785,0.633028874,1,Positive
183,muhamd maghfur,era digital sdm ditingkatkan tujuan pemerintah daerah modernisasi meminimalisir kebocoran pad meningkat,namsor_api_2.0.30,LATIN,075ee6f4-2f3c-41e7-a279-ca7622373b91,muhamd maghfur,male,-0.901307564,9.720318937,0.950653782,0,Neutral
184,eline xiandhia,dutertibkan jukir jujur perda tertulis tarif parkirnya parkir elektronik bagus gampang dibiasakan hindari kebocoran pad ayo ponorogo hebat,namsor_api_2.0.30,LATIN,b2fbfecd-16c4-4ed2-ad16-d681fc5a5aae,eline xiandhia,female,0.700084914,7.297414887,0.850042457,7,Positive
185,muhamd maghfur,mohon maaf desa membiayai dana desa silakan kantor desa,namsor_api_2.0.30,LATIN,60cc1cf2-a745-442d-8f15-bfff8e6b2dcb,muhamd maghfur,male,-0.901307564,9.720318937,0.950653782,4,Positive
186,rmzlahmad dr,desa pungli mengagetkan jalan desa disemen rumahku,namsor_api_2.0.30,LATIN,be89bd04-9dea-4c0b-bad9-99c3ed651154,rmzlahmad dr,male,-0.37756721,3.940642672,0.688783605,0,Neutral
187,rmzlahmad dr,muhamdmaghfur 3 pindah orangorang menyerah,namsor_api_2.0.30,LATIN,9c6ec69d-0d03-4615-8dbe-e15cb32b978a,rmzlahmad dr,male,-0.37756721,3.940642672,0.688783605,-6,Negative
188,rmzlahmad dr,informasi pandemi dibangun perubahan,namsor_api_2.0.30,LATIN,6fa3a3cd-e897-48e9-b50f-055195f91990,rmzlahmad dr,male,-0.37756721,3.940642672,0.688783605,-2,Negative
189,clpt gtgg ,teknis manual tibatiba apaapa,namsor_api_2.0.30,LATIN,7021d909-9316-4928-823e-0ce97312a817,clpt gtgg ,male,-0.238551491,1.882706073,0.619275746,0,Neutral
190,clpt gtgg ,ribut,namsor_api_2.0.30,LATIN,043a04e5-fd1f-4a54-956f-7e2c44c4f518,clpt gtgg ,male,-0.238551491,1.882706073,0.619275746,0,Neutral
191,nizarkurangturu ,bolak,namsor_api_2.0.30,LATIN,0c0a257a-9c42-4a0c-bec8-7a4464de72f3,nizarkurangturu ,male,-0.070174327,0.936817318,0.535087163,0,Neutral
192,gusrori ,bingung mending jalan kaki,namsor_api_2.0.30,LATIN,2392c20b-67b8-4e6e-954d-8ef6260c4588,gusrori ,male,-0.276209811,2.314682034,0.638104906,-1,Negative
193,septianpamungkas png,kosong min,namsor_api_2.0.30,LATIN,4d64fb56-b915-4041-8d2b-1f9a0086c43c,septianpamungkas png,male,-0.343691152,2.959570039,0.671845576,-4,Negative
194,septianpamungkas png,sekedar bantu doa pakai elektronik semoga bayaran jukir dusesuaikan gak agal pas gak pakai karcis,namsor_api_2.0.30,LATIN,0a964c6f-b7c5-4942-88ef-28ceef28a984,septianpamungkas png,male,-0.343691152,2.959570039,0.671845576,2,Positive
195,hantoro krista,menolak penghasilannya kerugian,namsor_api_2.0.30,LATIN,8cc9cf1d-04e6-4190-89bf-69fb7387479f,hantoro krista,male,-0.584883316,6.575122603,0.792441658,-9,Negative
196,angry bud,zaman berkembang elektronikharus beradaptasi,namsor_api_2.0.30,LATIN,bfdcebc7-5ba9-4f53-b62a-c988842a8719,angry bud,male,-0.741572906,7.614981712,0.870786453,0,Neutral
197,dwi yulia,parkir elektronik nyaman biaya parkir rendah min,namsor_api_2.0.30,LATIN,9072896b-7c55-4d8e-865c-15208d5bfbd6,dwi yulia,female,0.380981349,4.309603872,0.690490675,1,Positive
198,mohamadaxel,baiknya parkir elektronik tukang parkir kerja uang,namsor_api_2.0.30,LATIN,50b2fb04-b9c9-4938-8e35-9b507a3092e5,mohamadaxel,male,-0.380492438,4.247964425,0.690246219,3,Positive
199,anang pr  ,wes terserah lurr maunya gimana,namsor_api_2.0.30,LATIN,409312fb-8d7d-4287-b66d-471a2318a62d,anang pr  ,male,-0.442025165,5.649421546,0.721012582,-4,Negative
200,arkhasewandono,jukir menolak parkir elektronik menolak parkir manual samasama menolak bayar,namsor_api_2.0.30,LATIN,6b05f851-46b0-4775-b116-9a88555f79de,arkhasewandono,male,-0.359228254,3.223956964,0.679614127,-12,Negative
201,ajudannnn,alasannya berkurangnya pad daerah pasang spanduk bertuliskan foto viralkan jukir kasih karcis jukir khawatir ribet parkir elektronik,namsor_api_2.0.30,LATIN,996f3e70-89e3-41f1-bae2-b5352d400bd6,ajudannnn,male,-0.096563079,1.226492723,0.54828154,1,Positive
202,ajudannnn,alasannya menyetorkan uang pemda sesuai target kemarin bayar 15rb mobil lebaran,namsor_api_2.0.30,LATIN,08a7a84f-59e1-4f92-9ab8-a735e8e92992,ajudannnn,male,-0.096563079,1.226492723,0.54828154,2,Positive
203,karya dx,kirakira sistemnya parkir swalayan surya bayar parkir kasir biar gak kebocoran tarifnya gak disalahgunakan,namsor_api_2.0.30,LATIN,d6a8da1e-1a4c-412b-bfd1-34d537e0f208,karya dx,female,0.527086156,6.239201729,0.763543078,-2,Negative
204,sinyo permana,gak bayar seribu gan parkir mobil 10 ribu kembalian kabur bagus pakai sistem langsung masuk pemerintah daerah,namsor_api_2.0.30,LATIN,f0f9aac1-8ff5-4e99-8753-c074679d4684,sinyo permana,male,-0.337087278,2.870514222,0.668543639,-8,Negative
205,ruvizuana,jukir susah memakai alat elektronik mohon diganti anak muda lulusan menganggur,namsor_api_2.0.30,LATIN,85065f92-092c-4c94-b07e-0cba8d554c12,ruvizuana,female,0.077994141,1.163201602,0.538997071,-12,Negative
206,infoponorogo,lhadalaa,namsor_api_2.0.30,LATIN,4685ef78-bd77-4704-a6d3-4d1ef83fbd66,infoponorogo,male,-0.377713264,3.954005691,0.688856632,0,Neutral
207,dilaga    ,,namsor_api_2.0.30,LATIN,99049cd5-f881-4291-b2cb-fe6b8afbf9f9,dilaga    ,male,-0.468811822,5.835475593,0.734405911,0,Neutral
208,karya dx,gak ikhlas gt berasa bayar maling bca kasih 2rb kasih 1rb hos cokroaminoto gak balikin daerah balong 2k mengembalikan,namsor_api_2.0.30,LATIN,741a1e1c-2aa5-447e-a1fb-f58112511181,karya dx,female,0.527086156,6.239201729,0.763543078,2,Positive
209,sinyo permana,ikhlas kejujuran perda mengatur tarif parkir juru parkir dikasih 10000 bayar elektronik berfungsi sesuai sop,namsor_api_2.0.30,LATIN,d8feb39f-7a62-428e-b003-4f116f61eb3b,sinyo permana,male,-0.337087278,2.870514222,0.668543639,9,Positive
210,karya dx,gt gan dikasih 2000 diem kemanakemana 1000000 diem 2000000 orang balikin gt gak ikhlas ditipu setuju buatkan tarif pinggir jalan,namsor_api_2.0.30,LATIN,32e414b1-c78c-4ba0-9f8b-c37fc7e88e12,karya dx,female,0.527086156,6.239201729,0.763543078,1,Positive
211,ayubsimone,hos cokrominoto parkir elektronik pasar legi cocok,namsor_api_2.0.30,LATIN,a86fca7c-1002-4457-8d6a-1879649f6718,ayubsimone,female,0.052979478,0.17005917,0.526489739,2,Positive
212,super keju  ,sulit orang,namsor_api_2.0.30,LATIN,3d11d1d4-b5de-45e7-b2f9-0c43285797da,super keju  ,male,-0.470293122,5.843963128,0.735146561,0,Neutral
213,kapringga,peraturannya mendadak kebingungan orangorang berusia 50an paham,namsor_api_2.0.30,LATIN,c9233ed8-80d7-4574-96a2-d9b8c003855b,kapringga,male,-0.058456048,0.399146793,0.529228024,-3,Negative
214,singgih dwi hs,bagus parkir elektronik uang masuk maksimal tren pemerintah uang penerimaan pajak rawan dimanfaatkan swasta intinya tau gak uangnya dimana,namsor_api_2.0.30,LATIN,62d065c6-4bee-4dce-9b96-c908bfd1d1e1,singgih dwi hs,male,-0.293241738,2.445570993,0.646620869,-15,Negative
215,tuludnah,mengurangi pendapatan jukir nakal,namsor_api_2.0.30,LATIN,dfe61c96-7dea-4b0f-8acb-38d827c1e8d4,tuludnah,male,-0.159208241,1.458434995,0.579604121,-6,Negative
216,rdwnardian ,tukang parkir terburuk alunalunmemilih membayar 5000 parkir motor pergi gak pergi gimana sih,namsor_api_2.0.30,LATIN,da1b379b-643e-484b-b3af-836394c1478c,rdwnardian ,male,-0.370463965,3.465476978,0.685231982,-7,Negative
217,davidferdy,kemarin malam 3000 sepeda motor festival,namsor_api_2.0.30,LATIN,ae8045d6-8bb3-44af-8ec0-39911964674d,davidferdy,male,-0.066674484,0.765858627,0.533337242,-1,Negative
218,infoponorogo,pakai karcis manual gak,namsor_api_2.0.30,LATIN,d6016591-aea7-4180-9a4c-853e9aa7555d,infoponorogo,male,-0.377713264,3.954005691,0.688856632,0,Neutral
219,infoponorogo,okeee semangat abang,namsor_api_2.0.30,LATIN,58e49ef7-c948-43c2-ad5c-4bff30f5666f,infoponorogo,male,-0.377713264,3.954005691,0.688856632,3,Positive
220,infoponorogo,menjaga teman roy anak buah agus yayat,namsor_api_2.0.30,LATIN,0bb1e8fc-a113-44e8-a4ec-9033ba45caa4,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-7,Negative
221,infoponorogo,oke kabarbegitu tertib,namsor_api_2.0.30,LATIN,4b33e902-2dc6-4d3c-9353-360d7a95a767,infoponorogo,male,-0.377713264,3.954005691,0.688856632,4,Positive
222,nunu sgt,pilih elektronik min malas menghadapi jukir seribu diterima diterima ribu kembalian ayo dishub dorong eparking,namsor_api_2.0.30,LATIN,f29ad4e9-eb88-480f-a07c-db7809d4fd44,nunu sgt,female,0.354309279,3.133148305,0.677154639,2,Positive
223,infoponorogo,oke kakak tim elektroniksupaya tertib,namsor_api_2.0.30,LATIN,cc388394-b893-45da-8e5a-28b73649e0e7,infoponorogo,male,-0.377713264,3.954005691,0.688856632,0,Neutral
224,fakhmiky,namanya proses perubahan jaman beradaptasi eparkir setuju sisi muaranya penurunan harga parkir,namsor_api_2.0.30,LATIN,0c6367da-cd9d-4fe0-b751-2d56822400f7,fakhmiky,male,-0.05974153,0.454226424,0.529870765,3,Positive
225,ryssangpratama,minn tau jalan rumahku dikasih tanda dishub,namsor_api_2.0.30,LATIN,e252ffcd-cf54-41db-8834-c34e0bde9a57,ryssangpratama,female,0.060295055,0.478149059,0.530147527,-4,Negative
226,dilaga    ,parkir manual bayar 1000 parkir kabupaten ponorogo,namsor_api_2.0.30,LATIN,23399047-8ac5-4866-9f01-8b5af8c9ef7f,dilaga    ,male,-0.468811822,5.835475593,0.734405911,0,Neutral
227,tofan ts,digarisbawahi ditekankan mengurangi pendapatan ya niat pakai eparking bimtek dilatih bingung,namsor_api_2.0.30,LATIN,2542fb1f-1d9b-4383-bde5-12ec0e8c9833,tofan ts,male,-0.886913847,9.346481065,0.943456924,3,Positive
228,infoponorogo,naaah benul udah coba eparking gan,namsor_api_2.0.30,LATIN,974369f8-b217-4cf1-a80a-1a93765e3408,infoponorogo,male,-0.377713264,3.954005691,0.688856632,1,Positive
229,ryo shikamaru,parkir elektronik jujur kertasnya diganti 2000 3000,namsor_api_2.0.30,LATIN,72526c37-806e-408d-9b37-3e8da4e2e32d,ryo shikamaru,male,-0.703462355,7.319817264,0.851731177,4,Positive
230,ika jauhar,mudah parkir elektronik,namsor_api_2.0.30,LATIN,57d864e6-3d98-4353-a7d7-1c4046706bb3,ika jauhar,female,0.381906761,4.437493281,0.69095338,4,Positive
231,infoponorogo,,namsor_api_2.0.30,LATIN,17fcebd9-1486-41d5-946e-10e268c4e554,infoponorogo,male,-0.377713264,3.954005691,0.688856632,0,Neutral
232,infoponorogo,masuk penyebabnya curang tinggal gak tarif sesuai,namsor_api_2.0.30,LATIN,94bd06dd-271d-413d-98a0-517aed218ffc,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-7,Negative
233,ryssangpratama,gak ngerti nyambung jam 8 pagi ngapain nunggu tanda berhenti dishub malam,namsor_api_2.0.30,LATIN,b9f9acf4-c152-40ce-aed5-b6b830a594e2,ryssangpratama,female,0.060295055,0.478149059,0.530147527,-4,Negative
234,infoponorogo,lur penyesuaian semoga lancar,namsor_api_2.0.30,LATIN,59b796b2-1d02-4dbf-a5c6-8b31efebe3d1,infoponorogo,male,-0.377713264,3.954005691,0.688856632,5,Positive
235,infoponorogo,,namsor_api_2.0.30,LATIN,54ebf072-35f2-4024-a309-b04b509a1184,infoponorogo,male,-0.377713264,3.954005691,0.688856632,0,Neutral
236,infoponorogo,siaaap tim elektronik gan,namsor_api_2.0.30,LATIN,bddde762-bb0d-4be0-b3b9-778ba095faa0,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-4,Negative
237, anandaayuu  ,jane eparkir cocok parkir khusus mall convenience store pasar cocok parkir terbukadi pinggir jalan ribet manual yabanyak jukir nakal bingung,namsor_api_2.0.30,LATIN,36491e3c-5e11-47dc-8150-9c707dc73063, anandaayuu  ,male,-0.053859898,0.206436056,0.526929949,-9,Negative
238,infoponorogo,rekayasa lintas ya acara jalan alun alun berjalan lancar,namsor_api_2.0.30,LATIN,766a848e-43fd-4a54-b8da-6edbb6b7fe82,infoponorogo,male,-0.377713264,3.954005691,0.688856632,6,Positive
239,infoponorogo,hooh beneran lhaaaa tim manual parkirnya gimana gan,namsor_api_2.0.30,LATIN,56417236-3c88-4309-80fa-3238230f938d,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-1,Negative
240,ryo shikamaru,tau gak uang 2000 dicoret 2 3000,namsor_api_2.0.30,LATIN,e9b19572-5ba2-40f5-8355-9ec1113f9332,ryo shikamaru,male,-0.703462355,7.319817264,0.851731177,-4,Negative
241,infoponorogo,lupa dimana dimana,namsor_api_2.0.30,LATIN,bb60f91b-fc0a-4b1c-830b-f326ad825149,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-2,Negative
242,abyanep,besok,namsor_api_2.0.30,LATIN,75eb220e-b0fd-4612-a398-2e31d2ef9171,abyanep,male,-0.372906241,3.58494814,0.686453121,0,Neutral
243,pfs 00 ,bagus eparkir,namsor_api_2.0.30,LATIN,a96c1c89-a2f3-46cf-9a6a-a03004b86417,pfs 00 ,male,-0.373890414,3.650667028,0.686945207,-2,Negative
244,ika jauhar,,namsor_api_2.0.30,LATIN,187d7b58-e191-437f-a2b6-d7e5e0ed8d33,ika jauhar,female,0.381906761,4.437493281,0.69095338,0,Neutral
245,musyaffa   ,berbahaya,namsor_api_2.0.30,LATIN,3de61402-f305-4b75-9c67-b5b7231535fe,musyaffa   ,male,-0.412416812,5.125856168,0.706208406,-4,Negative
246,infoponorogo,oke gan,namsor_api_2.0.30,LATIN,144f16d9-b70a-4882-99cb-9d4d115948b1,infoponorogo,male,-0.377713264,3.954005691,0.688856632,2,Positive
247,infoponorogo,tim manual elektronik,namsor_api_2.0.30,LATIN,ff8a1c36-69b4-4ccb-8b9c-f9e396feb42a,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-4,Negative
248,infoponorogo,bahaya,namsor_api_2.0.30,LATIN,efe6493e-a277-4bc5-b2dc-a1c0a26e6add,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-5,Negative
249,infoponorogo,oke tim elektroniknya gan alasannya,namsor_api_2.0.30,LATIN,0333cd65-f013-4ed0-9714-b94043236998,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-2,Negative
250,syahrulsatriaw,terserah diatur makan gapura,namsor_api_2.0.30,LATIN,29935368-3ef6-41d4-b144-8fa03e7e2938,syahrulsatriaw,male,-0.33450438,2.84058594,0.66725219,-7,Negative
